Material,Plant,Valuation Type,Material description,Last Change,Material type,Material Group,Base Unit of Measure,Purchasing Group,ABC Indicator,MRP Type,Valuation Class,Price control,Price,Currency,Price unit,Created by
MP-00000024-005,FW61,,"CAP,X7R,0603,0.22UF,25V,10%",09/28/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,0.00,USD,10,FIIWENG02
MP-00000024-00A,FW61,,"CAP,X7R,0603,220NF,25V,10%",12/14/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,17.52,USD,10,FIIWENG02
MP-00000028-000,FW61,,"CAP,X7R,0603,470PF,50V,10%",12/14/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,13.11,USD,10,FIIWENG02
MP-00000045-000,FW61,,"CAP,NPO,0402,100PF,50V,5%",12/14/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,4.02,USD,10,FIIWENG02
MP-00000046-000,FW61,,"CAP,X7R,0402,10NF,50V,10%",12/14/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,3.74,USD,10,FIIWENG02
MP-00000047-00A,FW61,,"CAP,X7R,0402,100NF,16V,10%",12/14/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,3.69,USD,10,FIIWENG02
MP-00000060-007,FW61,,"RES,CHIP,0603,100R OHM,1%,1/10W",12/14/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,7.00,USD,10,FIIWENG02
MP-00000061-000,FW61,,"RES,CHIP,0603,1K OHM,1%,1/10W",01/13/2022,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,4.52,USD,10,FIIWENG02
MP-00000061-007,FW61,,"RES,CHIP,0603,1K OHM,1%,1/10W",09/28/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,0.00,USD,10,FIIWENG02
MP-00000062-000,FW61,,"RES,CHIP,0603,100K OHM,1%,1/10W",01/13/2022,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,4.17,USD,10,FIIWENG02
MP-00000062-007,FW61,,"RES,CHIP,0603,100K OHM,1%,1/10W",09/28/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,0.00,USD,10,FIIWENG02
MP-00000063-000,FW61,,"RES,CHIP,0603,10R OHM,1%,1/10W",12/14/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,5.61,USD,10,FIIWENG02
MP-00000063-007,FW61,,"RES,CHIP,0603,10R OHM,1%,1/10W",03/24/2022,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,3.85,USD,10,FIIWENG02
MP-00000101-000,FW61,,"RES,CHIP,0402,49R9 OHM,1%,1/16W",12/14/2021,ZROH,UMOTHR,KPC,FW3,C,PD,3000,V,1.76,USD,10,FIIWENG02
